Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","112","Belarus","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3033","Official estimates","1000 persons","435.9","X","Figure from international organizations","Age coverage - minimum age: 16 years old"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2009","2009","3023","Labour force survey","1000 persons","65.735","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3023","Labour force survey","1000 persons","60.686","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3023","Labour force survey","1000 persons","58.644","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","53.02","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2013","2013","3023","Labour force survey","1000 persons","61.605","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2014","2014","3023","Labour force survey","1000 persons","55.348","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","53.551","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","57.393","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","53.966","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3023","Labour force survey","1000 persons","47.28","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","44.434","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","056","Belgium","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2020","2020","3023","Labour force survey","1000 persons","44.598","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","084","Belize","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2014","2014","3023","Labour force survey","1000 persons","23.616","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","084","Belize","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","24.824","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","084","Belize","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","26.735","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","084","Belize","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","25.773","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","084","Belize","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","27.871","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","204","Benin","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3021","Household income and expenditure survey","1000 persons","993.406","X","Figure from international organizations","Age coverage - maximum age: 64 years old"
"OEA","Employment Indicators: Agriculture","204","Benin","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3021","Household income and expenditure survey","1000 persons","1295.65","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","204","Benin","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3021","Household income and expenditure survey","1000 persons","1090.723","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
